stock,date,senti_raise,senti_drop,senti_inconclusive,year,month,day,open,high,low,close,adj_close,volume
TSLA,2023-06-30,1,0,4,2023,06,30,260.600006,264.450012,259.890015,261.769989,261.769989,112267600
TSLA,2024-02-17,0,2,1,2024,02,17,202.059998,203.169998,197.399994,199.949997,199.949997,111173600
TSLA,2023-06-07,4,1,1,2023,06,07,228.000000,230.830002,223.199997,224.570007,224.570007,185710800
TSLA,2023-09-19,0,1,4,2023,09,19,264.350006,267.850006,261.200012,266.500000,266.500000,103704000
TSLA,2023-10-13,0,1,1,2023,10,13,258.899994,259.600006,250.220001,251.119995,251.119995,102073800
TSLA,2023-08-17,0,2,4,2023,08,17,226.059998,226.740005,218.830002,219.220001,219.220001,120718400
TSLA,2023-09-15,0,0,1,2023,09,15,277.549988,278.980011,271.000000,274.390015,274.390015,133422800
TSLA,2023-06-21,1,1,10,2023,06,21,275.130005,276.989990,257.779999,259.459991,259.459991,211797100
TSLA,2023-06-13,2,2,0,2023,06,13,253.509995,259.679993,251.339996,258.709991,258.709991,162384300
TSLA,2024-01-01,1,0,4,2024,01,01,,,,,,
TSLA,2023-09-28,0,3,6,2023,09,28,240.020004,247.550003,238.649994,246.380005,246.380005,117058900
TSLA,2023-05-26,2,1,3,2023,05,26,184.619995,198.600006,184.529999,193.169998,193.169998,162061500
TSLA,2023-04-02,1,2,4,2023,04,02,197.529999,207.789993,197.199997,207.460007,207.460007,170222100
TSLA,2023-08-14,0,2,4,2023,08,14,235.699997,240.660004,233.750000,239.759995,239.759995,98595300
TSLA,2023-12-01,1,1,0,2023,12,01,233.139999,240.190002,231.899994,238.830002,238.830002,121173500
TSLA,2023-04-06,0,2,4,2023,04,06,183.080002,186.389999,179.740005,185.059998,185.059998,123857900
TSLA,2023-12-24,0,1,0,2023,12,24,256.760010,258.220001,251.369995,252.539993,252.539993,93249800
TSLA,2023-08-18,0,2,1,2023,08,18,214.119995,217.580002,212.360001,215.490005,215.490005,135813700
TSLA,2023-06-14,4,0,2,2023,06,14,260.170013,261.570007,250.500000,256.790009,256.790009,170575500
TSLA,2024-01-31,0,1,6,2024,01,31,187.000000,193.970001,185.850006,187.289993,187.289993,103221400
TSLA,2023-03-09,1,2,5,2023,03,09,180.250000,185.179993,172.509995,172.919998,172.919998,170023800
TSLA,2023-11-09,0,3,1,2023,11,09,219.750000,220.800003,206.679993,209.979996,209.979996,142110500
TSLA,2023-05-15,0,2,1,2023,05,15,167.660004,169.759995,164.550003,166.350006,166.350006,105592500
TSLA,2023-03-11,1,1,3,2023,03,11,175.130005,178.289993,168.440002,173.440002,173.440002,191488900
TSLA,2024-01-15,0,0,2,2024,01,15,,,,,,
TSLA,2023-12-18,0,0,4,2023,12,18,253.779999,258.739990,251.360001,252.080002,252.080002,116416500
TSLA,2023-10-20,0,2,2,2023,10,20,217.009995,218.860001,210.419998,211.990005,211.990005,137734000
TSLA,2023-12-28,0,0,3,2023,12,28,263.660004,265.130005,252.710007,253.179993,253.179993,113619900
TSLA,2024-01-30,0,1,2,2024,01,30,195.330002,196.360001,190.610001,191.589996,191.589996,109982300
TSLA,2023-12-05,0,0,2,2023,12,05,233.869995,246.660004,233.699997,238.720001,238.720001,137971100
TSLA,2023-12-31,0,0,1,2023,12,31,255.100006,255.190002,247.429993,248.479996,248.479996,100615300
TSLA,2024-02-04,0,0,4,2024,02,04,185.039993,188.690002,182.000000,187.910004,187.910004,110505100
TSLA,2023-07-02,2,1,0,2023,07,02,260.600006,264.450012,259.890015,261.769989,261.769989,112267600
TSLA,2024-01-18,1,0,4,2024,01,18,216.880005,217.449997,208.740005,211.880005,211.880005,108595400
TSLA,2023-04-24,0,3,4,2023,04,24,164.649994,165.649994,158.610001,162.550003,162.550003,140006600
TSLA,2024-01-23,1,1,5,2024,01,23,211.300003,215.649994,207.750000,209.139999,209.139999,106605900
TSLA,2024-01-02,0,1,2,2024,01,02,250.080002,251.250000,244.410004,248.419998,248.419998,104654200
TSLA,2023-07-10,0,1,5,2023,07,10,276.470001,277.519989,265.100006,269.609985,269.609985,119425400
TSLA,2023-12-27,2,0,2,2023,12,27,258.350006,263.339996,257.519989,261.440002,261.440002,106494400
TSLA,2024-02-01,0,0,3,2024,02,01,188.500000,189.880005,184.279999,188.860001,188.860001,91843300
TSLA,2023-12-20,0,0,4,2023,12,20,256.410004,259.839996,247.000000,247.139999,247.139999,125097000
TSLA,2023-09-04,0,0,3,2023,09,04,,,,,,
TSLA,2024-01-29,0,1,1,2024,01,29,185.630005,191.479996,183.669998,190.929993,190.929993,125013100
TSLA,2023-06-11,0,0,3,2023,06,11,249.070007,252.419998,242.020004,244.399994,244.399994,199882300
TSLA,2024-01-19,0,0,4,2024,01,19,209.990005,213.190002,207.559998,212.190002,212.190002,102095800
TSLA,2023-06-03,1,0,4,2023,06,03,210.149994,217.250000,209.750000,213.970001,213.970001,164129000
TSLA,2023-09-18,1,0,7,2023,09,18,271.160004,271.440002,263.760010,265.279999,265.279999,101543300
TSLA,2023-04-14,0,2,2,2023,04,14,183.949997,186.279999,182.009995,185.000000,185.000000,96438700
TSLA,2023-08-08,0,0,4,2023,08,08,247.449997,250.919998,245.009995,249.699997,249.699997,96642200
TSLA,2023-05-21,1,0,0,2023,05,21,177.169998,181.949997,176.309998,180.139999,180.139999,136024200
TSLA,2023-10-24,0,0,3,2023,10,24,216.500000,222.050003,214.110001,216.520004,216.520004,118231100
TSLA,2024-01-22,1,0,8,2024,01,22,212.259995,217.800003,206.270004,208.800003,208.800003,117952500
TSLA,2023-07-27,0,1,4,2023,07,27,268.309998,269.130005,255.300003,255.710007,255.710007,103697300
TSLA,2023-11-21,0,2,2,2023,11,21,235.039993,243.619995,233.339996,241.199997,241.199997,122288000
TSLA,2023-03-25,0,0,1,2023,03,25,191.649994,192.360001,187.149994,190.410004,190.410004,116312400
TSLA,2024-01-28,1,1,1,2024,01,28,185.500000,186.779999,182.100006,183.250000,183.250000,107343200
TSLA,2023-10-27,0,0,1,2023,10,27,210.600006,212.410004,205.770004,207.300003,207.300003,94881200
TSLA,2023-08-07,0,3,3,2023,08,07,251.449997,253.649994,242.759995,251.449997,251.449997,111097900
TSLA,2023-12-22,0,1,1,2023,12,22,256.760010,258.220001,251.369995,252.539993,252.539993,93249800
TSLA,2023-07-12,0,0,3,2023,07,12,276.329987,276.519989,271.459991,271.989990,271.989990,95672100
TSLA,2024-01-07,0,1,1,2024,01,07,236.860001,240.119995,234.899994,237.490005,237.490005,92379400
TSLA,2023-06-12,0,0,3,2023,06,12,247.940002,250.970001,244.589996,249.830002,249.830002,150337900
TSLA,2023-07-23,0,1,4,2023,07,23,268.000000,268.000000,255.800003,260.019989,260.019989,161050100
TSLA,2023-07-13,1,0,3,2023,07,13,274.589996,279.450012,270.600006,277.899994,277.899994,112681500
TSLA,2023-11-15,0,0,2,2023,11,15,239.289993,246.699997,236.449997,242.839996,242.839996,150354000
TSLA,2023-03-24,2,1,0,2023,03,24,191.649994,192.360001,187.149994,190.410004,190.410004,116312400
TSLA,2023-08-15,1,1,3,2023,08,15,238.729996,240.500000,232.610001,232.960007,232.960007,88197600
TSLA,2023-06-27,0,2,2,2023,06,27,243.240005,250.389999,240.850006,250.210007,250.210007,164968200
TSLA,2023-04-03,0,4,6,2023,04,03,199.910004,202.690002,192.199997,194.770004,194.770004,169545900
TSLA,2023-12-17,0,0,2,2023,12,17,251.210007,254.130005,248.300003,253.500000,253.500000,135720800
TSLA,2023-07-24,0,1,2,2023,07,24,255.850006,269.850006,254.119995,269.059998,269.059998,136508500
TSLA,2023-06-29,1,0,9,2023,06,29,258.029999,260.739990,253.610001,257.500000,257.500000,131283400
TSLA,2023-06-06,1,0,4,2023,06,06,216.139999,221.910004,212.529999,221.309998,221.309998,146911600
TSLA,2023-04-12,0,0,1,2023,04,12,190.740005,191.580002,180.309998,180.539993,180.539993,150256300
TSLA,2023-07-07,0,2,2,2023,07,07,278.429993,280.779999,273.769989,274.429993,274.429993,113602000
TSLA,2024-01-05,1,0,3,2024,01,05,236.860001,240.119995,234.899994,237.490005,237.490005,92379400
TSLA,2023-10-09,2,1,2,2023,10,09,255.309998,261.359985,252.050003,259.670013,259.670013,101377900
TSLA,2023-11-07,0,2,1,2023,11,07,219.979996,223.119995,215.720001,222.179993,222.179993,116900100
TSLA,2023-02-22,1,3,1,2023,02,22,,,,,,
TSLA,2024-01-12,0,2,6,2024,01,12,220.080002,225.339996,217.149994,218.889999,218.889999,122889000
TSLA,2023-11-13,0,0,2,2023,11,13,215.600006,225.399994,211.610001,223.710007,223.710007,140447600
TSLA,2023-08-02,0,0,1,2023,08,02,255.570007,259.519989,250.490005,254.110001,254.110001,101752900
TSLA,2023-09-27,0,0,1,2023,09,27,244.259995,245.330002,234.580002,240.500000,240.500000,136597200
TSLA,2023-09-21,0,0,1,2023,09,21,257.850006,260.859985,254.210007,255.699997,255.699997,119531000
TSLA,2023-07-26,0,0,1,2023,07,26,263.250000,268.040009,261.750000,264.350006,264.350006,95856200
TSLA,2023-07-29,0,0,1,2023,07,29,259.859985,267.250000,258.230011,266.440002,266.440002,111446000
TSLA,2023-11-20,0,1,3,2023,11,20,234.039993,237.100006,231.020004,235.600006,235.600006,116320100
TSLA,2023-03-28,0,0,3,2023,03,28,192.000000,192.350006,185.429993,189.190002,189.190002,98654600
TSLA,2023-10-07,0,0,1,2023,10,07,253.979996,261.649994,250.649994,260.529999,260.529999,117947000
TSLA,2023-08-11,0,0,2,2023,08,11,241.770004,243.789993,238.020004,242.649994,242.649994,98866600
TSLA,2023-10-04,1,1,1,2023,10,04,248.139999,261.859985,247.600006,261.160004,261.160004,129721600
TSLA,2023-05-22,0,1,1,2023,05,22,180.699997,189.320007,180.110001,188.869995,188.869995,132001400
TSLA,2023-08-01,0,1,1,2023,08,01,266.260010,266.470001,260.250000,261.070007,261.070007,83166000
TSLA,2023-08-28,0,0,3,2023,08,28,242.580002,244.380005,235.350006,238.820007,238.820007,107673700
TSLA,2023-09-16,0,1,3,2023,09,16,277.549988,278.980011,271.000000,274.390015,274.390015,133422800
TSLA,2023-08-20,0,1,1,2023,08,20,214.119995,217.580002,212.360001,215.490005,215.490005,135813700
TSLA,2023-05-27,0,2,1,2023,05,27,184.619995,198.600006,184.529999,193.169998,193.169998,162061500
TSLA,2023-11-11,0,0,2,2023,11,11,210.029999,215.380005,205.690002,214.649994,214.649994,130994000
TSLA,2023-12-14,0,0,1,2023,12,14,241.220001,253.880005,240.789993,251.050003,251.050003,160829200
TSLA,2024-01-14,0,0,2,2024,01,14,220.080002,225.339996,217.149994,218.889999,218.889999,122889000
TSLA,2023-11-26,0,0,2,2023,11,26,233.750000,238.750000,232.330002,235.449997,235.449997,65125200
TSLA,2024-02-19,0,0,1,2024,02,19,,,,,,
TSLA,2023-05-30,1,1,6,2023,05,30,200.100006,204.479996,197.529999,201.160004,201.160004,128818700
TSLA,2023-12-08,0,0,2,2023,12,08,240.270004,245.270004,239.270004,243.839996,243.839996,102980100
TSLA,2023-06-28,0,1,5,2023,06,28,249.699997,259.880005,248.889999,256.239990,256.239990,159770800
TSLA,2023-08-16,0,0,3,2023,08,16,228.020004,233.970001,225.380005,225.600006,225.600006,112484500
TSLA,2024-02-08,0,1,1,2024,02,08,189.000000,191.619995,185.580002,189.559998,189.559998,83034000
TSLA,2024-01-20,0,1,4,2024,01,20,209.990005,213.190002,207.559998,212.190002,212.190002,102095800
TSLA,2023-08-04,0,0,3,2023,08,04,260.970001,264.769989,253.110001,253.860001,253.860001,99242600
TSLA,2024-01-03,0,0,2,2024,01,03,244.979996,245.679993,236.320007,238.449997,238.449997,121082600
TSLA,2023-11-18,1,0,2,2023,11,18,232.000000,237.389999,226.539993,234.300003,234.300003,142532800
TSLA,2023-09-22,0,0,1,2023,09,22,257.399994,257.790009,244.479996,244.880005,244.880005,127524100
TSLA,2023-06-18,0,0,1,2023,06,18,258.920013,263.600006,257.209991,260.540009,260.540009,167563700
TSLA,2023-08-23,0,1,2,2023,08,23,229.339996,238.979996,229.289993,236.860001,236.860001,101077600
TSLA,2023-03-03,1,0,2,2023,03,03,194.800003,200.479996,192.880005,197.789993,197.789993,154193300
TSLA,2023-10-06,0,0,3,2023,10,06,253.979996,261.649994,250.649994,260.529999,260.529999,117947000
TSLA,2023-11-17,1,1,1,2023,11,17,232.000000,237.389999,226.539993,234.300003,234.300003,142532800
TSLA,2024-01-17,0,0,3,2024,01,17,214.860001,215.669998,212.009995,215.550003,215.550003,103164400
TSLA,2023-04-04,2,1,2,2023,04,04,197.320007,198.740005,190.320007,192.580002,192.580002,126463800
TSLA,2023-10-14,0,0,3,2023,10,14,258.899994,259.600006,250.220001,251.119995,251.119995,102073800
TSLA,2023-09-30,0,0,1,2023,09,30,250.000000,254.770004,246.350006,250.220001,250.220001,128346200
TSLA,2023-05-16,0,0,2,2023,05,16,165.649994,169.520004,164.350006,166.520004,166.520004,98288800
TSLA,2023-07-09,0,0,4,2023,07,09,278.429993,280.779999,273.769989,274.429993,274.429993,113602000
TSLA,2023-09-17,0,1,3,2023,09,17,277.549988,278.980011,271.000000,274.390015,274.390015,133422800
TSLA,2023-09-26,0,0,3,2023,09,26,242.979996,249.550003,241.660004,244.119995,244.119995,101993600
TSLA,2023-08-13,0,0,2,2023,08,13,241.770004,243.789993,238.020004,242.649994,242.649994,98866600
TSLA,2023-03-15,2,0,1,2023,03,15,180.800003,182.339996,176.029999,180.449997,180.449997,145995600
TSLA,2023-03-07,0,0,2,2023,03,07,191.380005,194.199997,186.100006,187.710007,187.710007,148125800
TSLA,2024-01-11,1,0,1,2024,01,11,230.570007,230.929993,225.369995,227.220001,227.220001,105873600
TSLA,2023-08-06,0,0,1,2023,08,06,260.970001,264.769989,253.110001,253.860001,253.860001,99242600
TSLA,2023-03-13,0,0,3,2023,03,13,167.460007,177.350006,163.910004,174.479996,174.479996,167790300
TSLA,2023-07-25,0,1,3,2023,07,25,272.380005,272.899994,265.000000,265.279999,265.279999,112757300
TSLA,2023-12-29,1,1,1,2023,12,29,255.100006,255.190002,247.429993,248.479996,248.479996,100615300
TSLA,2023-10-29,0,1,0,2023,10,29,210.600006,212.410004,205.770004,207.300003,207.300003,94881200
TSLA,2023-04-28,0,1,0,2023,04,28,160.899994,165.000000,157.320007,164.309998,164.309998,122515800
TSLA,2024-02-10,0,0,1,2024,02,10,190.179993,194.119995,189.479996,193.570007,193.570007,84476300
TSLA,2023-11-16,0,2,3,2023,11,16,239.490005,240.880005,230.960007,233.589996,233.589996,136816800
TSLA,2024-02-11,0,1,0,2024,02,11,190.179993,194.119995,189.479996,193.570007,193.570007,84476300
TSLA,2023-05-29,1,0,0,2023,05,29,,,,,,
TSLA,2023-05-20,0,0,1,2023,05,20,177.169998,181.949997,176.309998,180.139999,180.139999,136024200
TSLA,2023-05-10,0,0,1,2023,05,10,172.550003,174.429993,166.679993,168.539993,168.539993,119840700
TSLA,2023-10-31,0,1,2,2023,10,31,196.119995,202.800003,194.070007,200.839996,200.839996,118068300
TSLA,2023-05-13,0,0,1,2023,05,13,176.070007,177.380005,167.229996,167.979996,167.979996,157577100
TSLA,2023-04-16,0,0,2,2023,04,16,183.949997,186.279999,182.009995,185.000000,185.000000,96438700
TSLA,2023-04-01,0,0,1,2023,04,01,197.529999,207.789993,197.199997,207.460007,207.460007,170222100
TSLA,2023-05-31,1,0,0,2023,05,31,199.779999,203.949997,195.119995,203.929993,203.929993,150711700
TSLA,2023-11-10,0,1,0,2023,11,10,210.029999,215.380005,205.690002,214.649994,214.649994,130994000
TSLA,2023-06-19,2,0,4,2023,06,19,,,,,,
TSLA,2023-12-09,0,0,2,2023,12,09,240.270004,245.270004,239.270004,243.839996,243.839996,102980100
TSLA,2023-05-06,1,0,1,2023,05,06,163.970001,170.789993,163.509995,170.059998,170.059998,107440900
TSLA,2023-03-16,0,1,0,2023,03,16,180.369995,185.809998,178.839996,184.130005,184.130005,121136800
TSLA,2023-03-29,0,0,1,2023,03,29,193.130005,195.289993,189.440002,193.880005,193.880005,123660000
TSLA,2023-03-22,0,0,1,2023,03,22,199.300003,200.660004,190.949997,191.149994,191.149994,150376400
TSLA,2023-05-28,0,1,2,2023,05,28,184.619995,198.600006,184.529999,193.169998,193.169998,162061500
TSLA,2023-03-30,0,1,3,2023,03,30,195.580002,197.330002,194.419998,195.279999,195.279999,110252200
TSLA,2023-12-03,0,0,1,2023,12,03,233.139999,240.190002,231.899994,238.830002,238.830002,121173500
TSLA,2023-03-21,3,0,1,2023,03,21,188.279999,198.000000,188.039993,197.580002,197.580002,153391400
TSLA,2023-08-19,0,2,1,2023,08,19,214.119995,217.580002,212.360001,215.490005,215.490005,135813700
TSLA,2023-11-08,0,1,1,2023,11,08,223.149994,224.149994,217.639999,222.110001,222.110001,106584800
TSLA,2023-03-05,0,0,1,2023,03,05,194.800003,200.479996,192.880005,197.789993,197.789993,154193300
TSLA,2023-11-12,0,0,2,2023,11,12,210.029999,215.380005,205.690002,214.649994,214.649994,130994000
TSLA,2023-05-17,1,0,1,2023,05,17,168.410004,174.500000,167.190002,173.860001,173.860001,125473600
TSLA,2023-08-21,1,1,1,2023,08,21,221.550003,232.130005,220.580002,231.279999,231.279999,135702700
TSLA,2023-11-04,0,1,2,2023,11,04,221.149994,226.369995,218.399994,219.960007,219.960007,119281000
TSLA,2023-05-12,2,2,2,2023,05,12,176.070007,177.380005,167.229996,167.979996,167.979996,157577100
TSLA,2023-03-27,0,0,2,2023,03,27,194.419998,197.389999,189.940002,191.809998,191.809998,120851600
TSLA,2023-06-26,1,1,1,2023,06,26,250.070007,258.369995,240.699997,241.050003,241.050003,179990600
TSLA,2023-03-04,0,0,3,2023,03,04,194.800003,200.479996,192.880005,197.789993,197.789993,154193300
TSLA,2023-12-10,0,0,1,2023,12,10,240.270004,245.270004,239.270004,243.839996,243.839996,102980100
TSLA,2024-01-13,0,0,2,2024,01,13,220.080002,225.339996,217.149994,218.889999,218.889999,122889000
TSLA,2023-05-01,0,1,2,2023,05,01,163.169998,163.279999,158.830002,161.830002,161.830002,109015000
TSLA,2023-04-26,0,1,2,2023,04,26,160.289993,160.669998,153.139999,153.750000,153.750000,153364100
TSLA,2023-04-17,0,0,3,2023,04,17,186.320007,189.690002,182.690002,187.039993,187.039993,116662200
TSLA,2023-12-16,1,0,0,2023,12,16,251.210007,254.130005,248.300003,253.500000,253.500000,135720800
TSLA,2023-07-31,0,0,3,2023,07,31,267.480011,269.079987,263.779999,267.429993,267.429993,84582200
TSLA,2023-03-23,0,0,3,2023,03,23,195.259995,199.309998,188.649994,192.220001,192.220001,144193900
TSLA,2024-01-10,0,0,2,2024,01,10,235.100006,235.500000,231.289993,233.940002,233.940002,91628500
TSLA,2023-08-09,0,0,2,2023,08,09,250.869995,251.100006,241.899994,242.190002,242.190002,101596300
TSLA,2023-08-26,0,0,1,2023,08,26,231.309998,239.000000,230.350006,238.589996,238.589996,106612200
TSLA,2023-05-09,0,0,1,2023,05,09,168.949997,169.820007,166.559998,169.149994,169.149994,88965000
TSLA,2023-08-03,0,0,2,2023,08,03,252.039993,260.489990,252.000000,259.320007,259.320007,97569100
TSLA,2023-06-24,0,0,1,2023,06,24,259.290009,262.450012,252.800003,256.600006,256.600006,176584100
TSLA,2023-11-30,0,0,2,2023,11,30,245.139999,245.220001,236.910004,240.080002,240.080002,132353200
TSLA,2023-08-12,0,0,1,2023,08,12,241.770004,243.789993,238.020004,242.649994,242.649994,98866600
TSLA,2023-09-24,0,0,1,2023,09,24,257.399994,257.790009,244.479996,244.880005,244.880005,127524100
TSLA,2023-05-04,1,1,1,2023,05,04,162.710007,162.949997,159.649994,161.199997,161.199997,95108500
TSLA,2023-05-08,0,0,2,2023,05,08,173.720001,173.800003,169.190002,171.789993,171.789993,112249400
TSLA,2023-08-24,0,1,1,2023,08,24,238.660004,238.919998,228.179993,230.039993,230.039993,99777400
TSLA,2023-09-06,0,2,1,2023,09,06,255.139999,255.389999,245.059998,251.919998,251.919998,116959800
TSLA,2023-09-29,0,1,0,2023,09,29,250.000000,254.770004,246.350006,250.220001,250.220001,128346200
TSLA,2023-03-26,1,0,1,2023,03,26,191.649994,192.360001,187.149994,190.410004,190.410004,116312400
TSLA,2023-10-11,0,0,2,2023,10,11,266.200012,268.600006,260.899994,262.989990,262.989990,103706300
TSLA,2023-09-03,0,0,2,2023,09,03,257.260010,259.079987,242.009995,245.009995,245.009995,132272500
TSLA,2023-12-11,0,0,2,2023,12,11,242.740005,243.440002,237.449997,239.740005,239.740005,97913900
TSLA,2023-06-25,0,0,1,2023,06,25,259.290009,262.450012,252.800003,256.600006,256.600006,176584100
TSLA,2023-03-14,0,0,2,2023,03,14,177.309998,183.800003,177.139999,183.259995,183.259995,143717900
TSLA,2023-08-31,0,0,2,2023,08,31,255.979996,261.179993,255.050003,258.079987,258.079987,108861700
TSLA,2023-10-15,0,0,1,2023,10,15,258.899994,259.600006,250.220001,251.119995,251.119995,102073800
TSLA,2023-05-11,1,0,2,2023,05,11,168.699997,173.570007,166.789993,172.080002,172.080002,103889900
TSLA,2024-02-02,0,0,1,2024,02,02,185.039993,188.690002,182.000000,187.910004,187.910004,110505100
TSLA,2023-10-12,0,0,1,2023,10,12,262.920013,265.410004,256.630005,258.869995,258.869995,111508100
TSLA,2023-10-10,0,0,1,2023,10,10,257.750000,268.940002,257.649994,263.619995,263.619995,122656000
TSLA,2023-11-06,0,0,1,2023,11,06,223.979996,226.320007,215.000000,219.270004,219.270004,117335800
TSLA,2023-03-20,0,0,1,2023,03,20,178.080002,186.440002,176.350006,183.250000,183.250000,129684400
TSLA,2023-04-08,0,0,1,2023,04,08,183.080002,186.389999,179.740005,185.059998,185.059998,123857900
TSLA,2023-08-30,0,0,1,2023,08,30,254.199997,260.510010,250.589996,256.899994,256.899994,121988400
